,usageDateId,meteringPointTypeCode,productionGroup,installedCapacity
1114156,2024-12-06,E19,solar,2139.0
1114157,2024-12-06,E18,thermal,6340.0
1114660,2024-12-07,E19,solar,2139.0
1114661,2024-12-07,E18,hydro,221501.0
1114662,2024-12-07,E18,wind,3750.0
1114663,2024-12-07,E18,thermal,6340.0
1115998,2024-12-08,E18,thermal,6340.0
1115999,2024-12-08,E19,solar,2139.0
1116000,2024-12-08,E18,hydro,221501.0
1116001,2024-12-08,E18,wind,3750.0
1116802,2024-12-09,E18,hydro,221501.0
1116803,2024-12-09,E18,wind,3750.0
1116804,2024-12-09,E19,solar,2139.0
1116805,2024-12-09,E18,thermal,6340.0
1117498,2024-12-10,E19,solar,2139.0
1117499,2024-12-10,E18,wind,3750.0
1117500,2024-12-10,E18,hydro,221501.0
1117501,2024-12-10,E18,thermal,6340.0
1117903,2024-12-11,E19,solar,2139.0
1117904,2024-12-11,E18,thermal,6340.0
1117905,2024-12-11,E18,wind,3750.0
1117906,2024-12-11,E18,hydro,221501.0
1118779,2024-12-12,E18,hydro,221501.0
1118780,2024-12-12,E18,thermal,6340.0
1118781,2024-12-12,E18,wind,3750.0
1118782,2024-12-12,E19,solar,2139.0
1119739,2024-12-13,E18,thermal,6340.0
1119740,2024-12-13,E18,hydro,221501.0
1119741,2024-12-13,E19,solar,2139.0
1119742,2024-12-13,E18,wind,3750.0
1120761,2024-12-14,E18,hydro,221501.0
1120762,2024-12-14,E18,thermal,6340.0
1120763,2024-12-14,E18,wind,3750.0
1120764,2024-12-14,E19,solar,2139.0
1121652,2024-12-15,E19,solar,2139.0
1121653,2024-12-15,E18,wind,3750.0
1121654,2024-12-15,E18,hydro,221501.0
1121655,2024-12-15,E18,thermal,6340.0
1122255,2024-12-16,E18,hydro,221501.0
1122256,2024-12-16,E19,solar,2139.0
1122257,2024-12-16,E18,wind,3750.0
1122258,2024-12-16,E18,thermal,6340.0
1123583,2024-12-17,E19,solar,2139.0
1123584,2024-12-17,E18,wind,3750.0
1123585,2024-12-17,E18,hydro,221501.0
1123586,2024-12-17,E18,thermal,6340.0
1123997,2024-12-18,E18,hydro,221501.0
1123998,2024-12-18,E18,wind,3750.0
1123999,2024-12-18,E19,solar,2139.0
1124000,2024-12-18,E18,thermal,6340.0
1125503,2024-12-19,E19,solar,2139.0
1125504,2024-12-19,E18,wind,3750.0
1125505,2024-12-19,E18,hydro,221501.0
1125506,2024-12-19,E18,thermal,6340.0
1126044,2024-12-20,E18,wind,3750.0
1126045,2024-12-20,E19,solar,2139.0
1126046,2024-12-20,E18,thermal,6340.0
1126047,2024-12-20,E18,hydro,221501.0
1126616,2024-12-21,E19,solar,2139.0
1126617,2024-12-21,E18,wind,3750.0
1126618,2024-12-21,E18,thermal,6340.0
1126619,2024-12-21,E18,hydro,221501.0
1127917,2024-12-22,E19,solar,2139.0
1127918,2024-12-22,E18,thermal,6340.0
1127919,2024-12-22,E18,hydro,221501.0
1127920,2024-12-22,E18,wind,3750.0
1128695,2024-12-23,E19,solar,2139.0
1128696,2024-12-23,E18,hydro,221501.0
1128697,2024-12-23,E18,wind,3750.0
1128698,2024-12-23,E18,thermal,6340.0
1129705,2024-12-24,E18,wind,3750.0
1129706,2024-12-24,E19,solar,2139.0
1129707,2024-12-24,E18,hydro,221501.0
1129708,2024-12-24,E18,thermal,6340.0
1130388,2024-12-25,E19,solar,2139.0
1130389,2024-12-25,E18,wind,3750.0
1130390,2024-12-25,E18,thermal,6340.0
1130391,2024-12-25,E18,hydro,221501.0
1131067,2024-12-26,E18,thermal,6340.0
1131068,2024-12-26,E18,wind,3750.0
1131069,2024-12-26,E19,solar,2139.0
1131070,2024-12-26,E18,hydro,221501.0
1132461,2024-12-27,E18,hydro,221501.0
1132462,2024-12-27,E18,wind,3750.0
1132463,2024-12-27,E19,solar,2139.0
1132464,2024-12-27,E18,thermal,6340.0
1133184,2024-12-28,E18,wind,3750.0
1133185,2024-12-28,E18,thermal,6340.0
1133186,2024-12-28,E18,hydro,221501.0
1133187,2024-12-28,E19,solar,2139.0
1134068,2024-12-29,E18,wind,3750.0
1134069,2024-12-29,E19,solar,2139.0
1134070,2024-12-29,E18,thermal,6340.0
1134071,2024-12-29,E18,hydro,221501.0
1134453,2024-12-30,E18,wind,3750.0
1134454,2024-12-30,E18,thermal,6340.0
1134455,2024-12-30,E19,solar,2139.0
1134456,2024-12-30,E18,hydro,221501.0
1135632,2024-12-31,E18,thermal,6340.0
1135633,2024-12-31,E19,solar,2139.0
1135634,2024-12-31,E18,wind,3750.0
1135635,2024-12-31,E18,hydro,221501.0
1136679,2025-01-01,E19,solar,2139.0
1136680,2025-01-01,E18,thermal,6340.0
1136681,2025-01-01,E18,hydro,221501.0
1136682,2025-01-01,E18,wind,3750.0
1137058,2025-01-02,E18,wind,3750.0
1137059,2025-01-02,E19,solar,2151.0
1137060,2025-01-02,E18,hydro,221501.0
1137061,2025-01-02,E18,thermal,6340.0
1138432,2025-01-03,E18,hydro,221501.0
1138433,2025-01-03,E18,thermal,6340.0
1138434,2025-01-03,E18,wind,3750.0
1138435,2025-01-03,E19,solar,2151.0
1139170,2025-01-04,E18,thermal,6340.0
1139171,2025-01-04,E18,hydro,221501.0
1139172,2025-01-04,E19,solar,2151.0
1139173,2025-01-04,E18,wind,3750.0
1139677,2025-01-05,E18,hydro,221501.0
1139678,2025-01-05,E18,wind,3750.0
1139679,2025-01-05,E19,solar,2151.0
1139680,2025-01-05,E18,thermal,6340.0
1140843,2025-01-06,E18,wind,3750.0
1140844,2025-01-06,E18,thermal,6340.0
1140845,2025-01-06,E18,hydro,221501.0
1140846,2025-01-06,E19,solar,2151.0
1142050,2025-01-07,E18,hydro,221501.0
1142051,2025-01-07,E19,solar,2151.0
1142052,2025-01-07,E18,thermal,6340.0
1142053,2025-01-07,E18,wind,3750.0
1142593,2025-01-08,E19,solar,2151.0
1142594,2025-01-08,E18,thermal,6340.0
1142595,2025-01-08,E18,wind,3750.0
1142596,2025-01-08,E18,hydro,221501.0
1143432,2025-01-09,E19,solar,2151.0
1143433,2025-01-09,E18,hydro,221501.0
1143434,2025-01-09,E18,wind,3750.0
1143435,2025-01-09,E18,thermal,6340.0
1144094,2025-01-10,E18,thermal,6340.0
1144095,2025-01-10,E18,wind,3750.0
1144096,2025-01-10,E19,solar,2466.0
1144097,2025-01-10,E18,hydro,221501.0
1145360,2025-01-11,E19,solar,2466.0
1145361,2025-01-11,E18,hydro,221501.0
1145362,2025-01-11,E18,thermal,6340.0
1145363,2025-01-11,E18,wind,3750.0
1145906,2025-01-12,E18,thermal,6340.0
1145907,2025-01-12,E18,wind,3750.0
1145908,2025-01-12,E19,solar,2466.0
1145909,2025-01-12,E18,hydro,221501.0
1146959,2025-01-13,E18,hydro,221501.0
1146960,2025-01-13,E19,solar,2466.0
1146961,2025-01-13,E18,thermal,6340.0
1146962,2025-01-13,E18,wind,3750.0
1147971,2025-01-14,E18,wind,3750.0
1147972,2025-01-14,E18,hydro,221501.0
1147973,2025-01-14,E18,thermal,6340.0
1147974,2025-01-14,E19,solar,2466.0
1148408,2025-01-15,E18,wind,3750.0
1148409,2025-01-15,E19,solar,2466.0
1148410,2025-01-15,E18,hydro,221501.0
1148411,2025-01-15,E18,thermal,6340.0
1149261,2025-01-16,E18,wind,3750.0
1149262,2025-01-16,E18,hydro,221501.0
1149263,2025-01-16,E19,solar,2466.0
1149264,2025-01-16,E18,thermal,6340.0
1150142,2025-01-17,E18,hydro,221501.0
1150143,2025-01-17,E18,wind,3750.0
1150144,2025-01-17,E19,solar,2466.0
1150145,2025-01-17,E18,thermal,6340.0
1151261,2025-01-18,E18,hydro,221501.0
1151262,2025-01-18,E18,wind,3750.0
1151263,2025-01-18,E18,thermal,6340.0
1151264,2025-01-18,E19,solar,2466.0
1151973,2025-01-19,E18,thermal,6340.0
1151974,2025-01-19,E18,wind,3750.0
1151975,2025-01-19,E18,hydro,221501.0
1151976,2025-01-19,E19,solar,2466.0
1153039,2025-01-20,E18,hydro,221501.0
1153040,2025-01-20,E18,thermal,6340.0
1153041,2025-01-20,E18,wind,3750.0
1153042,2025-01-20,E19,solar,2466.0
1154126,2025-01-21,E18,wind,3750.0
1154127,2025-01-21,E19,solar,2466.0
1154128,2025-01-21,E18,thermal,6340.0
1154129,2025-01-21,E18,hydro,221501.0
1154506,2025-01-22,E18,hydro,221501.0
1154507,2025-01-22,E18,thermal,6340.0
1154508,2025-01-22,E19,solar,2466.0
1154509,2025-01-22,E18,wind,3750.0
1156087,2025-01-23,E18,hydro,221501.0
1156088,2025-01-23,E19,solar,2466.0
1156089,2025-01-23,E18,thermal,6340.0
1156090,2025-01-23,E18,wind,3750.0
1156252,2025-01-24,E19,solar,2466.0
1156253,2025-01-24,E18,wind,3750.0
1156254,2025-01-24,E18,thermal,6340.0
1156255,2025-01-24,E18,hydro,221501.0
1157637,2025-01-25,E18,hydro,221501.0
1157638,2025-01-25,E18,wind,3750.0
1157639,2025-01-25,E19,solar,2466.0
1157640,2025-01-25,E18,thermal,6340.0
1158260,2025-01-26,E18,wind,3750.0
1158261,2025-01-26,E19,solar,2466.0
1158262,2025-01-26,E18,thermal,6340.0
1158263,2025-01-26,E18,hydro,221501.0
1159137,2025-01-27,E18,hydro,221501.0
1159138,2025-01-27,E18,wind,3750.0
1159139,2025-01-27,E18,thermal,6340.0
1159140,2025-01-27,E19,solar,2466.0
1160228,2025-01-28,E18,hydro,221501.0
1160229,2025-01-28,E18,thermal,6340.0
1160230,2025-01-28,E18,wind,3750.0
1160231,2025-01-28,E19,solar,2466.0
1160915,2025-01-29,E19,solar,2466.0
1160916,2025-01-29,E18,hydro,221501.0
1160917,2025-01-29,E18,wind,3750.0
1160918,2025-01-29,E18,thermal,6340.0
1161777,2025-01-30,E19,solar,2466.0
1161778,2025-01-30,E18,wind,3750.0
1161779,2025-01-30,E18,thermal,6340.0
1161780,2025-01-30,E18,hydro,221501.0
1162650,2025-01-31,E19,solar,2466.0
1162651,2025-01-31,E18,thermal,6340.0
1162652,2025-01-31,E18,wind,3750.0
1162653,2025-01-31,E18,hydro,221501.0
1163531,2025-02-01,E18,hydro,221501.0
1163532,2025-02-01,E18,thermal,6340.0
1163533,2025-02-01,E19,solar,2466.0
1163534,2025-02-01,E18,wind,3750.0
1164577,2025-02-02,E19,solar,2466.0
1164578,2025-02-02,E18,hydro,221501.0
1164579,2025-02-02,E18,wind,3750.0
1164580,2025-02-02,E18,thermal,6340.0
1165003,2025-02-03,E19,solar,2466.0
1165004,2025-02-03,E18,wind,3750.0
1165005,2025-02-03,E18,hydro,221501.0
1165006,2025-02-03,E18,thermal,6340.0
1165877,2025-02-04,E18,hydro,221501.0
1165878,2025-02-04,E19,solar,2466.0
1165879,2025-02-04,E18,thermal,6340.0
1165880,2025-02-04,E18,wind,3750.0
1166833,2025-02-05,E18,thermal,6340.0
1166834,2025-02-05,E18,hydro,221501.0
1166835,2025-02-05,E18,wind,3750.0
1166836,2025-02-05,E19,solar,2466.0
1168226,2025-02-06,E18,wind,3750.0
1168227,2025-02-06,E18,thermal,6340.0
1168228,2025-02-06,E19,solar,2466.0
1168229,2025-02-06,E18,hydro,221501.0
1168517,2025-02-07,E18,wind,3750.0
1168518,2025-02-07,E19,solar,2466.0
1168519,2025-02-07,E18,hydro,221501.0
1168520,2025-02-07,E18,thermal,6340.0
1169392,2025-02-08,E18,wind,3750.0
1169393,2025-02-08,E18,thermal,6340.0
1169394,2025-02-08,E18,hydro,221501.0
1169395,2025-02-08,E19,solar,2466.0
1170255,2025-02-09,E18,wind,3750.0
1170256,2025-02-09,E19,solar,2466.0
1170257,2025-02-09,E18,hydro,221501.0
1170258,2025-02-09,E18,thermal,6340.0
1171134,2025-02-10,E18,hydro,221501.0
1171135,2025-02-10,E18,wind,3750.0
1171136,2025-02-10,E18,thermal,6340.0
1171137,2025-02-10,E19,solar,2466.0
1172086,2025-02-11,E18,thermal,6340.0
1172087,2025-02-11,E18,hydro,221501.0
1172088,2025-02-11,E18,wind,3750.0
1172089,2025-02-11,E19,solar,2466.0
1173012,2025-02-12,E18,thermal,6340.0
1173013,2025-02-12,E18,hydro,221501.0
1173014,2025-02-12,E19,solar,2466.0
1173015,2025-02-12,E18,wind,3750.0
1174050,2025-02-13,E18,hydro,221501.0
1174051,2025-02-13,E18,wind,3750.0
1174052,2025-02-13,E19,solar,2466.0
1174053,2025-02-13,E18,thermal,6340.0
1174633,2025-02-14,E19,solar,2466.0
1174634,2025-02-14,E18,wind,3750.0
1174635,2025-02-14,E18,hydro,221501.0
1174636,2025-02-14,E18,thermal,6340.0
1175501,2025-02-15,E19,solar,2466.0
1175502,2025-02-15,E18,hydro,221501.0
1175503,2025-02-15,E18,wind,3750.0
1175504,2025-02-15,E18,thermal,6340.0
1176380,2025-02-16,E19,solar,2466.0
1176381,2025-02-16,E18,thermal,6340.0
1176382,2025-02-16,E18,hydro,221501.0
1176383,2025-02-16,E18,wind,3750.0
1177260,2025-02-17,E19,solar,2466.0
1177261,2025-02-17,E18,thermal,6340.0
1177262,2025-02-17,E18,wind,3750.0
1177263,2025-02-17,E18,hydro,221501.0
1178131,2025-02-18,E18,hydro,221501.0
1178132,2025-02-18,E19,solar,2466.0
1178133,2025-02-18,E18,wind,3750.0
1178134,2025-02-18,E18,thermal,6340.0
1179504,2025-02-19,E18,wind,3750.0
1179505,2025-02-19,E18,hydro,221501.0
1179506,2025-02-19,E19,solar,2466.0
1179507,2025-02-19,E18,thermal,6340.0
1180629,2025-02-20,E18,hydro,221501.0
1180630,2025-02-20,E19,solar,2466.0
1180631,2025-02-20,E18,wind,3750.0
1180632,2025-02-20,E18,thermal,6340.0
1181430,2025-02-21,E19,solar,2466.0
1181431,2025-02-21,E18,wind,3750.0
1181432,2025-02-21,E18,hydro,221501.0
1181433,2025-02-21,E18,thermal,6340.0
1181742,2025-02-22,E18,thermal,6340.0
1181743,2025-02-22,E18,hydro,221501.0
1181744,2025-02-22,E19,solar,2466.0
1181745,2025-02-22,E18,wind,3750.0
1182984,2025-02-23,E19,solar,2466.0
1182985,2025-02-23,E18,hydro,221501.0
1182986,2025-02-23,E18,wind,3750.0
1182987,2025-02-23,E18,thermal,6340.0
1183941,2025-02-24,E18,thermal,6340.0
1183942,2025-02-24,E18,wind,3750.0
1183943,2025-02-24,E19,solar,2466.0
1183944,2025-02-24,E18,hydro,221501.0
1184563,2025-02-25,E19,solar,2466.0
1184564,2025-02-25,E18,hydro,221501.0
1184565,2025-02-25,E18,wind,3750.0
1184566,2025-02-25,E18,thermal,6340.0
1185159,2025-02-26,E18,wind,3750.0
1185160,2025-02-26,E18,hydro,221501.0
1185161,2025-02-26,E19,solar,2466.0
1185162,2025-02-26,E18,thermal,6340.0
1186155,2025-02-27,E18,thermal,6340.0
1186156,2025-02-27,E18,wind,3750.0
1186157,2025-02-27,E18,hydro,221501.0
1186158,2025-02-27,E19,solar,2466.0
1187022,2025-02-28,E18,thermal,6340.0
1187023,2025-02-28,E18,hydro,221501.0
1187024,2025-02-28,E18,wind,3750.0
1187025,2025-02-28,E19,solar,2466.0
1188251,2025-03-01,E18,hydro,221501.0
1188252,2025-03-01,E18,thermal,6340.0
1188253,2025-03-01,E19,solar,2466.0
1188254,2025-03-01,E18,wind,3750.0
1188678,2025-03-02,E18,hydro,221501.0
1188679,2025-03-02,E18,thermal,6340.0
1188680,2025-03-02,E18,wind,3750.0
1188681,2025-03-02,E19,solar,2466.0
1189563,2025-03-03,E18,hydro,221501.0
1189564,2025-03-03,E18,wind,3750.0
1189565,2025-03-03,E19,solar,2466.0
1189566,2025-03-03,E18,thermal,6340.0
1190687,2025-03-04,E18,wind,3750.0
1190688,2025-03-04,E19,solar,2466.0
1190689,2025-03-04,E18,hydro,221501.0
1190690,2025-03-04,E18,thermal,6340.0
1191592,2025-03-05,E19,solar,2466.0
1191593,2025-03-05,E18,thermal,6340.0
1191594,2025-03-05,E18,hydro,221501.0
1191595,2025-03-05,E18,wind,3750.0
1192315,2025-03-06,E18,thermal,6340.0
1192316,2025-03-06,E18,hydro,221501.0
1192317,2025-03-06,E19,solar,2466.0
1192318,2025-03-06,E18,wind,3750.0
1193160,2025-03-07,E18,thermal,6340.0
1193161,2025-03-07,E18,hydro,221501.0
1193162,2025-03-07,E19,solar,2466.0
1193163,2025-03-07,E18,wind,3750.0
1193963,2025-03-08,E18,hydro,221501.0
1193964,2025-03-08,E19,solar,2466.0
1193965,2025-03-08,E18,wind,3750.0
1193966,2025-03-08,E18,thermal,6340.0
1195141,2025-03-09,E18,wind,3750.0
1195142,2025-03-09,E18,hydro,221501.0
1195143,2025-03-09,E19,solar,2466.0
1195144,2025-03-09,E18,thermal,6340.0
1196036,2025-03-10,E19,solar,2466.0
1196037,2025-03-10,E18,hydro,221501.0
1196038,2025-03-10,E18,wind,3750.0
1196039,2025-03-10,E18,thermal,6340.0
1196577,2025-03-11,E19,solar,2466.0
1196578,2025-03-11,E18,wind,3750.0
1196579,2025-03-11,E18,thermal,6340.0
1196580,2025-03-11,E18,hydro,221501.0
1197482,2025-03-12,E18,wind,3750.0
1197483,2025-03-12,E18,hydro,221501.0
1197484,2025-03-12,E19,solar,2466.0
1197485,2025-03-12,E18,thermal,6340.0
1198832,2025-03-13,E18,wind,3750.0
1198833,2025-03-13,E18,thermal,6340.0
1198834,2025-03-13,E18,hydro,221501.0
1198835,2025-03-13,E19,solar,2466.0
1199228,2025-03-14,E19,solar,2466.0
1199229,2025-03-14,E18,wind,3750.0
1199230,2025-03-14,E18,hydro,221501.0
1199231,2025-03-14,E18,thermal,6340.0
1200104,2025-03-15,E18,wind,3750.0
1200105,2025-03-15,E18,thermal,6340.0
1200106,2025-03-15,E18,hydro,221501.0
1200107,2025-03-15,E19,solar,2466.0
1201476,2025-03-16,E18,hydro,221501.0
1201477,2025-03-16,E18,wind,3750.0
1201478,2025-03-16,E19,solar,2466.0
1201479,2025-03-16,E18,thermal,6340.0
1202226,2025-03-17,E18,thermal,6340.0
1202227,2025-03-17,E18,hydro,221501.0
1202228,2025-03-17,E18,wind,3750.0
1202229,2025-03-17,E19,solar,2466.0
1202890,2025-03-18,E18,thermal,6340.0
1202891,2025-03-18,E18,wind,3750.0
1202892,2025-03-18,E18,hydro,221501.0
1202893,2025-03-18,E19,solar,2466.0
1204418,2025-03-19,E18,wind,3750.0
1204419,2025-03-19,E19,solar,2466.0
1204420,2025-03-19,E18,hydro,221501.0
1204421,2025-03-19,E18,thermal,6340.0
1204765,2025-03-20,E18,hydro,221501.0
1204766,2025-03-20,E19,solar,2466.0
1204767,2025-03-20,E18,wind,3750.0
1204768,2025-03-20,E18,thermal,6340.0
1205383,2025-03-21,E18,wind,3750.0
1205384,2025-03-21,E19,solar,2466.0
1205385,2025-03-21,E18,hydro,221501.0
1205386,2025-03-21,E18,thermal,6340.0
1206262,2025-03-22,E19,solar,2466.0
1206263,2025-03-22,E18,hydro,221501.0
1206264,2025-03-22,E18,thermal,6340.0
1206265,2025-03-22,E18,wind,3750.0
1207150,2025-03-23,E19,solar,2466.0
1207151,2025-03-23,E18,wind,3750.0
1207152,2025-03-23,E18,hydro,221501.0
1207153,2025-03-23,E18,thermal,6340.0
1208103,2025-03-24,E18,thermal,6340.0
1208104,2025-03-24,E19,solar,2466.0
1208105,2025-03-24,E18,hydro,221501.0
1208106,2025-03-24,E18,wind,3750.0
1209230,2025-03-25,E18,wind,3750.0
1209231,2025-03-25,E18,hydro,221501.0
1209232,2025-03-25,E19,solar,2466.0
1209233,2025-03-25,E18,thermal,6340.0
1209786,2025-03-26,E18,hydro,221501.0
1209787,2025-03-26,E18,wind,3750.0
1209788,2025-03-26,E19,solar,2466.0
1209789,2025-03-26,E18,thermal,6340.0
1210961,2025-03-27,E19,solar,2466.0
1210962,2025-03-27,E18,thermal,6340.0
1210963,2025-03-27,E18,wind,3750.0
1210964,2025-03-27,E18,hydro,221501.0
1211858,2025-03-28,E18,wind,3750.0
1211859,2025-03-28,E18,thermal,6340.0
1211860,2025-03-28,E19,solar,2466.0
1211861,2025-03-28,E18,hydro,221501.0
1212745,2025-03-29,E18,hydro,221501.0
1212746,2025-03-29,E19,solar,2466.0
1212747,2025-03-29,E18,wind,3750.0
1212748,2025-03-29,E18,thermal,6340.0
1213674,2025-03-30,E18,wind,3750.0
1213675,2025-03-30,E18,hydro,221501.0
1213676,2025-03-30,E19,solar,2466.0
1213677,2025-03-30,E18,thermal,6340.0
1214217,2025-03-31,E19,solar,2466.0
1214218,2025-03-31,E18,wind,3750.0
1214219,2025-03-31,E18,hydro,221501.0
1214220,2025-03-31,E18,thermal,6340.0
1215627,2025-04-01,E19,solar,2466.0
1215628,2025-04-01,E18,hydro,221501.0
1215629,2025-04-01,E18,wind,3750.0
1215630,2025-04-01,E18,thermal,6340.0
1216359,2025-04-02,E18,thermal,6340.0
1216360,2025-04-02,E18,hydro,221501.0
1216361,2025-04-02,E18,wind,3750.0
1216362,2025-04-02,E19,solar,2466.0
1217185,2025-04-03,E19,solar,2466.0
1217186,2025-04-03,E18,wind,3750.0
1217187,2025-04-03,E18,thermal,6340.0
1217188,2025-04-03,E18,hydro,221501.0
1218076,2025-04-04,E18,hydro,221501.0
1218077,2025-04-04,E18,wind,3750.0
1218078,2025-04-04,E19,solar,2466.0
1218079,2025-04-04,E18,thermal,6340.0
1218652,2025-04-05,E18,hydro,221501.0
1218653,2025-04-05,E19,solar,2466.0
1218654,2025-04-05,E18,wind,3750.0
1218655,2025-04-05,E18,thermal,6340.0
1219542,2025-04-06,E18,hydro,221501.0
1219543,2025-04-06,E19,solar,2466.0
1219544,2025-04-06,E18,wind,3750.0
1219545,2025-04-06,E18,thermal,6340.0
1221058,2025-04-07,E19,solar,2466.0
1221059,2025-04-07,E18,hydro,221501.0
1221060,2025-04-07,E18,wind,3750.0
1221061,2025-04-07,E18,thermal,6340.0
1221623,2025-04-08,E18,hydro,221501.0
1221624,2025-04-08,E19,solar,2466.0
1221625,2025-04-08,E18,wind,3750.0
1221626,2025-04-08,E18,thermal,6340.0
1222467,2025-04-09,E18,hydro,221501.0
1222468,2025-04-09,E18,thermal,6340.0
1222469,2025-04-09,E19,solar,2466.0
1222470,2025-04-09,E18,wind,3750.0
1223663,2025-04-10,E18,thermal,6340.0
1223664,2025-04-10,E18,hydro,221501.0
1223665,2025-04-10,E19,solar,2466.0
1223666,2025-04-10,E18,wind,3750.0
1224468,2025-04-11,E18,wind,3750.0
1224469,2025-04-11,E19,solar,2471.0
1224470,2025-04-11,E18,thermal,6340.0
1224471,2025-04-11,E18,hydro,221501.0
1225174,2025-04-12,E19,solar,2471.0
1225175,2025-04-12,E18,thermal,6340.0
1225176,2025-04-12,E18,wind,3750.0
1225177,2025-04-12,E18,hydro,221501.0
1225759,2025-04-13,E19,solar,2471.0
1225760,2025-04-13,E18,hydro,221501.0
1225761,2025-04-13,E18,thermal,6340.0
1225762,2025-04-13,E18,wind,3750.0
1227061,2025-04-14,E19,solar,2471.0
1227062,2025-04-14,E18,thermal,6340.0
1227063,2025-04-14,E18,wind,3750.0
1227064,2025-04-14,E18,hydro,221501.0
1227613,2025-04-15,E18,thermal,6340.0
1227614,2025-04-15,E18,hydro,221501.0
1227615,2025-04-15,E19,solar,2471.0
1227616,2025-04-15,E18,wind,3750.0
1228948,2025-04-16,E18,thermal,6340.0
1228949,2025-04-16,E18,hydro,221501.0
1228950,2025-04-16,E19,solar,2471.0
1228951,2025-04-16,E18,wind,3750.0
1229305,2025-04-17,E18,wind,3750.0
1229306,2025-04-17,E19,solar,2471.0
1229307,2025-04-17,E18,hydro,221501.0
1229308,2025-04-17,E18,thermal,6340.0
1230194,2025-04-18,E18,hydro,221501.0
1230195,2025-04-18,E18,thermal,6340.0
1230196,2025-04-18,E18,wind,3750.0
1230197,2025-04-18,E19,solar,2471.0
1231175,2025-04-19,E18,thermal,6340.0
1231176,2025-04-19,E18,wind,3750.0
1231177,2025-04-19,E18,hydro,221501.0
1231178,2025-04-19,E19,solar,2471.0
1232386,2025-04-20,E18,thermal,6340.0
1232387,2025-04-20,E19,solar,2471.0
1232388,2025-04-20,E18,wind,3750.0
1232389,2025-04-20,E18,hydro,221501.0
1233416,2025-04-21,E19,solar,2471.0
1233417,2025-04-21,E18,thermal,6340.0
1233418,2025-04-21,E18,wind,3750.0
1233419,2025-04-21,E18,hydro,221501.0
1233754,2025-04-22,E18,hydro,221501.0
1233755,2025-04-22,E18,thermal,6340.0
1233756,2025-04-22,E18,wind,3750.0
1233757,2025-04-22,E19,solar,2471.0
1234915,2025-04-23,E19,solar,2471.0
1234916,2025-04-23,E18,thermal,6340.0
1234917,2025-04-23,E18,hydro,221501.0
1234918,2025-04-23,E18,wind,3750.0
1236014,2025-04-24,E18,hydro,221501.0
1236015,2025-04-24,E18,wind,3750.0
1236016,2025-04-24,E19,solar,2471.0
1236017,2025-04-24,E18,thermal,6340.0
1236803,2025-04-25,E18,thermal,6340.0
1236804,2025-04-25,E19,solar,2471.0
1236805,2025-04-25,E18,hydro,221501.0
1236806,2025-04-25,E18,wind,3750.0
1237314,2025-04-26,E19,solar,2471.0
1237315,2025-04-26,E18,hydro,221501.0
1237316,2025-04-26,E18,wind,3750.0
1237317,2025-04-26,E18,thermal,6340.0
1238478,2025-04-27,E19,solar,2471.0
1238479,2025-04-27,E18,wind,3750.0
1238480,2025-04-27,E18,hydro,221501.0
