DATE,PRICE_AREA,PRODUCTION_GROUP,METERINGPOINT_TYPE,INSTALLED_CAPACITY
2021-06-23,NO1,Other unspecified,Combined,76.000
2021-06-23,NO1,Solar unspecified,Combined,57766.000
2021-06-23,NO1,Solar unspecified,Production,2198.000
2021-06-23,NO1,Thermal unspecified,Production,53150.000
2021-06-23,NO1,Wind unspecified,Production,229000.000
2021-06-23,NO2,Hydro unspecified,Combined,604.000
2021-06-23,NO2,Hydro unspecified,Production,12484657.000
2021-06-23,NO2,Other unspecified,Combined,1900.000
2021-06-23,NO2,Other unspecified,Production,1100.000
2021-06-23,NO2,Solar unspecified,Combined,31500.000
2021-06-23,NO2,Solar unspecified,Production,2135.000
2021-06-23,NO2,Thermal unspecified,Combined,9.000
2021-06-23,NO2,Thermal unspecified,Production,71760.000
2021-06-23,NO2,Wind unspecified,Combined,46.000
2021-06-23,NO2,Wind unspecified,Production,1201774.000
2021-06-23,NO3,Hydro unspecified,Combined,570.000
2021-06-23,NO3,Hydro unspecified,Production,4852598.000
2021-06-23,NO3,Other unspecified,Combined,250.000
2021-06-23,NO3,Solar unspecified,Combined,14294.000
2021-06-23,NO3,Solar unspecified,Production,500.000
2021-06-23,NO3,Thermal unspecified,Production,199300.000
2021-06-23,NO3,Wind unspecified,Combined,250.000
2021-06-23,NO3,Wind unspecified,Production,2559151.000
2021-06-23,NO4,Hydro unspecified,Combined,193.000
2021-06-23,NO4,Hydro unspecified,Production,5416836.000
2021-06-23,NO4,Other unspecified,Combined,659.000
2021-06-23,NO4,Other unspecified,Production,14550.000
2021-06-23,NO4,Solar unspecified,Combined,1172.000
2021-06-23,NO4,Thermal unspecified,Production,305399.000
2021-06-23,NO4,Wind unspecified,Production,1092400.000
2021-06-23,NO5,Hydro unspecified,Combined,139.000
2021-06-23,NO5,Hydro unspecified,Production,8421582.000
2021-06-23,NO5,Other unspecified,Combined,0.000
2021-06-23,NO5,Solar unspecified,Combined,8482.000
2021-06-23,NO5,Thermal unspecified,Production,297000.000
2021-06-23,NO5,Wind unspecified,Combined,2.000
2021-06-24,NO1,Hydro unspecified,Combined,504.000
2021-06-24,NO1,Hydro unspecified,Production,18910912.000
2021-06-24,NO1,Other unspecified,Combined,76.000
2021-06-24,NO1,Solar unspecified,Combined,57859.000
2021-06-24,NO1,Solar unspecified,Production,2198.000
2021-06-24,NO1,Thermal unspecified,Production,53150.000
2021-06-24,NO1,Wind unspecified,Production,229000.000
2021-06-24,NO2,Hydro unspecified,Combined,604.000
2021-06-24,NO2,Hydro unspecified,Production,12484657.000
2021-06-24,NO2,Other unspecified,Combined,1900.000
2021-06-24,NO2,Other unspecified,Production,1100.000
2021-06-24,NO2,Solar unspecified,Combined,31508.000
2021-06-24,NO2,Solar unspecified,Production,2135.000
2021-06-24,NO2,Thermal unspecified,Combined,9.000
2021-06-24,NO2,Thermal unspecified,Production,71760.000
2021-06-24,NO2,Wind unspecified,Combined,46.000
2021-06-24,NO2,Wind unspecified,Production,1201774.000
2021-06-24,NO3,Hydro unspecified,Combined,570.000
2021-06-24,NO3,Hydro unspecified,Production,4852598.000
2021-06-24,NO3,Other unspecified,Combined,250.000
2021-06-24,NO3,Solar unspecified,Combined,14361.000
2021-06-24,NO3,Solar unspecified,Production,500.000
2021-06-24,NO3,Thermal unspecified,Production,199300.000
2021-06-24,NO3,Wind unspecified,Combined,250.000
2021-06-24,NO3,Wind unspecified,Production,2559151.000
2021-06-24,NO4,Hydro unspecified,Combined,193.000
2021-06-24,NO4,Hydro unspecified,Production,5416836.000
2021-06-24,NO4,Other unspecified,Combined,659.000
2021-06-24,NO4,Other unspecified,Production,14550.000
2021-06-24,NO4,Solar unspecified,Combined,1172.000
2021-06-24,NO4,Thermal unspecified,Production,305399.000
2021-06-24,NO4,Wind unspecified,Production,1092400.000
2021-06-24,NO5,Hydro unspecified,Combined,139.000
2021-06-24,NO5,Hydro unspecified,Production,8421582.000
2021-06-24,NO5,Other unspecified,Combined,0.000
2021-06-24,NO5,Solar unspecified,Combined,8509.000
2021-06-24,NO5,Thermal unspecified,Production,297000.000
2021-06-24,NO5,Wind unspecified,Combined,2.000
2021-06-25,NO1,Hydro unspecified,Combined,504.000
2021-06-25,NO1,Hydro unspecified,Production,18910912.000
2021-06-25,NO1,Other unspecified,Combined,76.000
2021-06-25,NO1,Solar unspecified,Combined,57924.000
2021-06-25,NO1,Solar unspecified,Production,2198.000
2021-06-25,NO1,Thermal unspecified,Production,53150.000
2021-06-25,NO1,Wind unspecified,Production,229000.000
2021-06-25,NO2,Hydro unspecified,Combined,604.000
2021-06-25,NO2,Hydro unspecified,Production,12484657.000
2021-06-25,NO2,Other unspecified,Combined,1900.000
2021-06-25,NO2,Other unspecified,Production,1100.000
2021-06-25,NO2,Solar unspecified,Combined,31785.000
2021-06-25,NO2,Solar unspecified,Production,2135.000
2021-06-25,NO2,Thermal unspecified,Combined,9.000
2021-06-25,NO2,Thermal unspecified,Production,71760.000
2021-06-25,NO2,Wind unspecified,Combined,46.000
2021-06-25,NO2,Wind unspecified,Production,1201774.000
2021-06-25,NO3,Hydro unspecified,Combined,580.000
2021-06-25,NO3,Hydro unspecified,Production,4852598.000
2021-06-25,NO3,Other unspecified,Combined,250.000
2021-06-25,NO3,Solar unspecified,Combined,14361.000
2021-06-25,NO3,Solar unspecified,Production,500.000
2021-06-25,NO3,Thermal unspecified,Production,199300.000
2021-06-25,NO3,Wind unspecified,Combined,250.000
2021-06-25,NO3,Wind unspecified,Production,2559151.000
2021-06-25,NO4,Hydro unspecified,Combined,193.000
2021-06-25,NO4,Hydro unspecified,Production,5426836.000
2021-06-25,NO4,Other unspecified,Combined,659.000
2021-06-25,NO4,Other unspecified,Production,14550.000
2021-06-25,NO4,Solar unspecified,Combined,1172.000
2021-06-25,NO4,Thermal unspecified,Production,305399.000
2021-06-25,NO4,Wind unspecified,Production,1092400.000
2021-06-25,NO5,Hydro unspecified,Combined,139.000
2021-06-25,NO5,Hydro unspecified,Production,8421582.000
2021-06-25,NO5,Other unspecified,Combined,0.000
2021-06-25,NO5,Solar unspecified,Combined,8509.000
2021-06-25,NO5,Thermal unspecified,Production,297000.000
2021-06-25,NO5,Wind unspecified,Combined,2.000
2021-06-26,NO1,Hydro unspecified,Combined,504.000
2021-06-26,NO1,Hydro unspecified,Production,18910912.000
2021-06-26,NO1,Other unspecified,Combined,76.000
2021-06-26,NO1,Solar unspecified,Combined,57924.000
2021-06-26,NO1,Solar unspecified,Production,2198.000
2021-06-26,NO1,Thermal unspecified,Production,53150.000
2021-06-26,NO1,Wind unspecified,Production,229000.000
2021-06-26,NO2,Hydro unspecified,Combined,604.000
2021-06-26,NO2,Hydro unspecified,Production,12484657.000
2021-06-26,NO2,Other unspecified,Combined,1900.000
2021-06-26,NO2,Other unspecified,Production,1100.000
2021-06-26,NO2,Solar unspecified,Combined,31785.000
2021-06-26,NO2,Solar unspecified,Production,2135.000
2021-06-26,NO2,Thermal unspecified,Combined,9.000
2021-06-26,NO2,Thermal unspecified,Production,71760.000
2021-06-26,NO2,Wind unspecified,Combined,46.000
2021-06-26,NO2,Wind unspecified,Production,1201774.000
2021-06-26,NO3,Hydro unspecified,Combined,580.000
2021-06-26,NO3,Hydro unspecified,Production,4852598.000
2021-06-26,NO3,Other unspecified,Combined,250.000
2021-06-26,NO3,Solar unspecified,Combined,14361.000
2021-06-26,NO3,Solar unspecified,Production,500.000
2021-06-26,NO3,Thermal unspecified,Production,199300.000
2021-06-26,NO3,Wind unspecified,Combined,250.000
2021-06-26,NO3,Wind unspecified,Production,2559151.000
2021-06-26,NO4,Hydro unspecified,Combined,193.000
2021-06-26,NO4,Hydro unspecified,Production,5426836.000
2021-06-26,NO4,Other unspecified,Combined,659.000
2021-06-26,NO4,Other unspecified,Production,14550.000
2021-06-26,NO4,Solar unspecified,Combined,1172.000
2021-06-26,NO4,Thermal unspecified,Production,305399.000
2021-06-26,NO4,Wind unspecified,Production,1092400.000
2021-06-26,NO5,Hydro unspecified,Combined,139.000
2021-06-26,NO5,Hydro unspecified,Production,8421582.000
2021-06-26,NO5,Other unspecified,Combined,0.000
2021-06-26,NO5,Solar unspecified,Combined,8509.000
2021-06-26,NO5,Thermal unspecified,Production,297000.000
2021-06-26,NO5,Wind unspecified,Combined,2.000
2021-06-27,NO1,Hydro unspecified,Combined,504.000
2021-06-27,NO1,Hydro unspecified,Production,18910912.000
2021-06-27,NO1,Other unspecified,Combined,76.000
2021-06-27,NO1,Solar unspecified,Combined,57924.000
2021-06-27,NO1,Solar unspecified,Production,2198.000
2021-06-27,NO1,Thermal unspecified,Production,53150.000
2021-06-27,NO1,Wind unspecified,Production,229000.000
2021-06-27,NO2,Hydro unspecified,Combined,604.000
2021-06-27,NO2,Hydro unspecified,Production,12484657.000
2021-06-27,NO2,Other unspecified,Combined,1900.000
2021-06-27,NO2,Other unspecified,Production,1100.000
2021-06-27,NO2,Solar unspecified,Combined,31785.000
2021-06-27,NO2,Solar unspecified,Production,2135.000
2021-06-27,NO2,Thermal unspecified,Combined,9.000
2021-06-27,NO2,Thermal unspecified,Production,71760.000
2021-06-27,NO2,Wind unspecified,Combined,46.000
2021-06-27,NO2,Wind unspecified,Production,1201774.000
2021-06-27,NO3,Hydro unspecified,Combined,580.000
2021-06-27,NO3,Hydro unspecified,Production,4852598.000
2021-06-27,NO3,Other unspecified,Combined,250.000
2021-06-27,NO3,Solar unspecified,Combined,14361.000
2021-06-27,NO3,Solar unspecified,Production,500.000
2021-06-27,NO3,Thermal unspecified,Production,199300.000
2021-06-27,NO3,Wind unspecified,Combined,250.000
2021-06-27,NO3,Wind unspecified,Production,2559151.000
2021-06-27,NO4,Hydro unspecified,Combined,193.000
2021-06-27,NO4,Hydro unspecified,Production,5426836.000
2021-06-27,NO4,Other unspecified,Combined,659.000
2021-06-27,NO4,Other unspecified,Production,14550.000
2021-06-27,NO4,Solar unspecified,Combined,1172.000
2021-06-27,NO4,Thermal unspecified,Production,305399.000
2021-06-27,NO4,Wind unspecified,Production,1092400.000
2021-06-27,NO5,Hydro unspecified,Combined,139.000
2021-06-27,NO5,Hydro unspecified,Production,8421582.000
2021-06-27,NO5,Other unspecified,Combined,0.000
2021-06-27,NO5,Solar unspecified,Combined,8509.000
2021-06-27,NO5,Thermal unspecified,Production,297000.000
2021-06-27,NO5,Wind unspecified,Combined,2.000
2021-06-28,NO1,Hydro unspecified,Combined,504.000
2021-06-28,NO1,Hydro unspecified,Production,18910912.000
2021-06-28,NO1,Other unspecified,Combined,76.000
2021-06-28,NO1,Solar unspecified,Combined,57947.000
2021-06-28,NO1,Solar unspecified,Production,2198.000
2021-06-28,NO1,Thermal unspecified,Production,53150.000
2021-06-28,NO1,Wind unspecified,Production,229000.000
2021-06-28,NO2,Hydro unspecified,Combined,604.000
2021-06-28,NO2,Hydro unspecified,Production,12484657.000
2021-06-28,NO2,Other unspecified,Combined,1900.000
2021-06-28,NO2,Other unspecified,Production,1100.000
2021-06-28,NO2,Solar unspecified,Combined,31822.000
2021-06-28,NO2,Solar unspecified,Production,2135.000
2021-06-28,NO2,Thermal unspecified,Combined,9.000
2021-06-28,NO2,Thermal unspecified,Production,71760.000
2021-06-28,NO2,Wind unspecified,Combined,46.000
2021-06-28,NO2,Wind unspecified,Production,1201774.000
2021-06-28,NO3,Hydro unspecified,Combined,580.000
2021-06-28,NO3,Hydro unspecified,Production,4852598.000
2021-06-28,NO3,Other unspecified,Combined,250.000
2021-06-28,NO3,Solar unspecified,Combined,14361.000
2021-06-28,NO3,Solar unspecified,Production,500.000
2021-06-28,NO3,Thermal unspecified,Production,199300.000
2021-06-28,NO3,Wind unspecified,Combined,250.000
2021-06-28,NO3,Wind unspecified,Production,2647351.000
2021-06-28,NO4,Hydro unspecified,Combined,193.000
2021-06-28,NO4,Hydro unspecified,Production,5436573.000
2021-06-28,NO4,Other unspecified,Combined,659.000
2021-06-28,NO4,Other unspecified,Production,14550.000
2021-06-28,NO4,Solar unspecified,Combined,1172.000
2021-06-28,NO4,Thermal unspecified,Production,305399.000
2021-06-28,NO4,Wind unspecified,Production,1092400.000
2021-06-28,NO5,Hydro unspecified,Combined,139.000
2021-06-28,NO5,Hydro unspecified,Production,8421582.000
2021-06-28,NO5,Other unspecified,Combined,0.000
2021-06-28,NO5,Solar unspecified,Combined,8517.000
2021-06-28,NO5,Thermal unspecified,Production,297000.000
2021-06-28,NO5,Wind unspecified,Combined,2.000
2021-06-29,NO1,Hydro unspecified,Combined,504.000
2021-06-29,NO1,Hydro unspecified,Production,18910912.000
2021-06-29,NO1,Other unspecified,Combined,76.000
2021-06-29,NO1,Solar unspecified,Combined,58017.000
2021-06-29,NO1,Solar unspecified,Production,2198.000
2021-06-29,NO1,Thermal unspecified,Production,53150.000
2021-06-29,NO1,Wind unspecified,Production,229000.000
2021-06-29,NO2,Hydro unspecified,Combined,604.000
2021-06-29,NO2,Hydro unspecified,Production,12484657.000
2021-06-29,NO2,Other unspecified,Combined,1900.000
2021-06-29,NO2,Other unspecified,Production,1100.000
2021-06-29,NO2,Solar unspecified,Combined,31886.000
2021-06-29,NO2,Solar unspecified,Production,2135.000
2021-06-29,NO2,Thermal unspecified,Combined,9.000
2021-06-29,NO2,Thermal unspecified,Production,71760.000
2021-06-29,NO2,Wind unspecified,Combined,46.000
2021-06-29,NO2,Wind unspecified,Production,1201774.000
2021-06-29,NO3,Hydro unspecified,Combined,580.000
2021-06-29,NO3,Hydro unspecified,Production,4852598.000
2021-06-29,NO3,Other unspecified,Combined,268.000
2021-06-29,NO3,Solar unspecified,Combined,14361.000
2021-06-29,NO3,Solar unspecified,Production,500.000
2021-06-29,NO3,Thermal unspecified,Production,199300.000
2021-06-29,NO3,Wind unspecified,Combined,250.000
2021-06-29,NO3,Wind unspecified,Production,2647351.000
2021-06-29,NO4,Hydro unspecified,Combined,193.000
2021-06-29,NO4,Hydro unspecified,Production,5436573.000
2021-06-29,NO4,Other unspecified,Combined,659.000
2021-06-29,NO4,Other unspecified,Production,14550.000
2021-06-29,NO4,Solar unspecified,Combined,1172.000
2021-06-29,NO4,Thermal unspecified,Production,305399.000
2021-06-29,NO4,Wind unspecified,Production,1092400.000
2021-06-29,NO5,Hydro unspecified,Combined,139.000
2021-06-29,NO5,Hydro unspecified,Production,8421582.000
2021-06-29,NO5,Other unspecified,Combined,0.000
2021-06-29,NO5,Solar unspecified,Combined,8619.000
2021-06-29,NO5,Thermal unspecified,Production,297000.000
2021-06-29,NO5,Wind unspecified,Combined,2.000
2021-06-30,NO1,Hydro unspecified,Combined,504.000
2021-06-30,NO1,Hydro unspecified,Production,18910912.000
2021-06-30,NO1,Other unspecified,Combined,76.000
2021-06-30,NO1,Solar unspecified,Combined,58258.000
2021-06-30,NO1,Solar unspecified,Production,2198.000
2021-06-30,NO1,Thermal unspecified,Production,53150.000
2021-06-30,NO1,Wind unspecified,Production,229000.000
2021-06-30,NO2,Hydro unspecified,Combined,604.000
2021-06-30,NO2,Hydro unspecified,Production,12484657.000
2021-06-30,NO2,Other unspecified,Combined,1900.000
2021-06-30,NO2,Other unspecified,Production,1100.000
2021-06-30,NO2,Solar unspecified,Combined,31990.000
2021-06-30,NO2,Solar unspecified,Production,2135.000
2021-06-30,NO2,Thermal unspecified,Combined,9.000
2021-06-30,NO2,Thermal unspecified,Production,71760.000
2021-06-30,NO2,Wind unspecified,Combined,46.000
2021-06-30,NO2,Wind unspecified,Production,1201774.000
2021-06-30,NO3,Hydro unspecified,Combined,580.000
2021-06-30,NO3,Hydro unspecified,Production,4852598.000
2021-06-30,NO3,Other unspecified,Combined,268.000
2021-06-30,NO3,Solar unspecified,Combined,14361.000
2021-06-30,NO3,Solar unspecified,Production,500.000
2021-06-30,NO3,Thermal unspecified,Production,199300.000
2021-06-30,NO3,Wind unspecified,Combined,250.000
2021-06-30,NO3,Wind unspecified,Production,2647351.000
2021-06-30,NO4,Hydro unspecified,Combined,193.000
2021-06-30,NO4,Hydro unspecified,Production,5436573.000
2021-06-30,NO4,Other unspecified,Combined,659.000
2021-06-30,NO4,Other unspecified,Production,14550.000
2021-06-30,NO4,Solar unspecified,Combined,1172.000
2021-06-30,NO4,Thermal unspecified,Production,305399.000
2021-06-30,NO4,Wind unspecified,Production,1092400.000
2021-06-30,NO5,Hydro unspecified,Combined,139.000
2021-06-30,NO5,Hydro unspecified,Production,8421582.000
2021-06-30,NO5,Other unspecified,Combined,0.000
2021-06-30,NO5,Solar unspecified,Combined,8645.000
2021-06-30,NO5,Thermal unspecified,Production,297000.000
2021-06-30,NO5,Wind unspecified,Combined,2.000
2021-07-01,NO1,Hydro unspecified,Combined,504.000
2021-07-01,NO1,Hydro unspecified,Production,18910912.000
2021-07-01,NO1,Other unspecified,Combined,76.000
2021-07-01,NO1,Solar unspecified,Combined,58342.000
2021-07-01,NO1,Solar unspecified,Production,2198.000
2021-07-01,NO1,Thermal unspecified,Production,53150.000
2021-07-01,NO1,Wind unspecified,Production,229000.000
2021-07-01,NO2,Hydro unspecified,Combined,604.000
2021-07-01,NO2,Hydro unspecified,Production,12484657.000
2021-07-01,NO2,Other unspecified,Combined,1900.000
2021-07-01,NO2,Other unspecified,Production,1100.000
2021-07-01,NO2,Solar unspecified,Combined,32020.000
2021-07-01,NO2,Solar unspecified,Production,2135.000
2021-07-01,NO2,Thermal unspecified,Combined,9.000
2021-07-01,NO2,Thermal unspecified,Production,71760.000
2021-07-01,NO2,Wind unspecified,Combined,46.000
2021-07-01,NO2,Wind unspecified,Production,1201774.000
2021-07-01,NO3,Hydro unspecified,Combined,580.000
2021-07-01,NO3,Hydro unspecified,Production,4852598.000
2021-07-01,NO3,Other unspecified,Combined,268.000
2021-07-01,NO3,Solar unspecified,Combined,14370.000
2021-07-01,NO3,Solar unspecified,Production,500.000
2021-07-01,NO3,Thermal unspecified,Production,199300.000
2021-07-01,NO3,Wind unspecified,Combined,250.000
2021-07-01,NO3,Wind unspecified,Production,2647351.000
2021-07-01,NO4,Hydro unspecified,Combined,193.000
2021-07-01,NO4,Hydro unspecified,Production,5436573.000
2021-07-01,NO4,Other unspecified,Combined,659.000
2021-07-01,NO4,Other unspecified,Production,14550.000
2021-07-01,NO4,Solar unspecified,Combined,1169.000
2021-07-01,NO4,Thermal unspecified,Production,305399.000
2021-07-01,NO4,Wind unspecified,Production,1092400.000
2021-07-01,NO5,Hydro unspecified,Combined,139.000
